fips,votes_dem,votes_gop,total_votes,per_dem,per_gop,diff,per_point_diff,state_abbr,county_name,trump_margin,foreign_pop,state_abbr_new,county_new,foreign_pop_09,name_matches,found_diff
6017,35243,47633,89228,0.3949769131,0.5338346707,12390,13.89%,CA,El Dorado County,7.475022926,8.3,CA,El Dorado,8.7,Good,0.04819277108
6019,123660,113949,250264,0.4941182112,0.4553151872,9711,3.88%,CA,Fresno County,-2.043483201,21.5,CA,Fresno,21.9,Good,0.01860465116
6021,3065,5788,9379,0.3267939013,0.6171233607,2723,29.03%,CA,Glenn County,15.37896758,0,CA,Glenn,17.2,Good,0
6023,19596,10883,33636,0.5825900821,0.3235521465,8713,25.90%,CA,Humboldt County,-14.29344795,4.6,CA,Humboldt,5.7,Good,0.2391304348
6025,28467,11295,41751,0.6818279802,0.2705324423,17172,41.13%,CA,Imperial County,-21.59348121,31.9,CA,Imperial,32.3,Good,0.01253918495
6027,3155,4248,7996,0.3945722861,0.5312656328,1093,13.67%,CA,Inyo County,7.382142375,0,CA,Inyo,10.4,Good,0
6029,86481,119164,217725,0.3972028936,0.5473142726,32683,15.01%,CA,Kern County,7.946461134,20.4,CA,Kern,20.6,Good,0.009803921569
6031,12902,17446,32250,0.4000620155,0.5409612403,4544,14.09%,CA,Kings County,7.486490049,17.7,CA,Kings,20.1,Good,0.1355932203
6033,6240,5752,13045,0.4783441932,0.4409352242,488,3.74%,CA,Lake County,-2.034689793,10.3,CA,Lake,8.6,Good,0.1650485437
6035,2224,7574,10422,0.2133947419,0.7267319133,5350,51.33%,CA,Lassen County,27.3014901,0,CA,Lassen,7,Good,0
6037,1893770,620285,2652072,0.7140718653,0.2338869382,1273485,48.02%,CA,Los Angeles County,-25.32730986,34.6,CA,Los Angeles,35.1,Good,0.01445086705
6039,13283,19221,34263,0.3876776698,0.560984152,5938,17.33%,CA,Madera County,9.134260399,21.5,CA,Madera,21.5,Good,0
6041,86650,17531,109941,0.7881500077,0.1594582549,69119,62.87%,CA,Marin County,-33.17255546,17.5,CA,Marin,19,Good,0.08571428571
6043,3122,5185,8877,0.3516953926,0.5840937254,2063,23.24%,CA,Mariposa County,12.41723847,0,CA,Mariposa,4.7,Good,0
6045,6905,3571,11435,0.6038478356,0.3122868387,3334,29.16%,CA,Mendocino County,-15.91256205,11.1,CA,Mendocino,12.5,Good,0.1261261261
6047,21856,18486,42523,0.5139806693,0.4347294405,3370,7.93%,CA,Merced County,-4.176788459,26.4,CA,Merced,25.6,Good,0.0303030303
6049,798,2413,3359,0.2375707056,0.7183685621,1615,48.08%,CA,Modoc County,25.14792899,0,CA,Modoc,7.1,Good,0
6051,2696,2080,5154,0.523088863,0.4035700427,616,11.95%,CA,Mono County,-6.448911223,0,CA,Mono,17,Good,0
6053,64733,26378,96676,0.6695870744,0.272849518,38355,39.67%,CA,Monterey County,-21.04850128,30.8,CA,Monterey,29.9,Good,0.02922077922
6055,26161,11946,40393,0.6476617236,0.2957443121,14215,35.19%,CA,Napa County,-18.65142887,22.9,CA,Napa,22.4,Good,0.02183406114
6057,16199,14686,33258,0.48707078,0.4415779662,1513,4.55%,CA,Nevada County,-2.449409098,6,CA,Nevada,6,Good,0
6059,556544,472669,1092116,0.5096015442,0.4328010944,83875,7.68%,CA,Orange County,-4.074715341,31.3,CA,Orange,30.4,Good,0.02875399361
6061,61969,78977,150532,0.4116666224,0.5246525656,17008,11.30%,CA,Placer County,6.033516382,11.1,CA,Placer,10.6,Good,0.04504504505
6063,3224,5079,8830,0.3651189128,0.575198188,1855,21.01%,CA,Plumas County,11.17066121,0,CA,Plumas,5.1,Good,0
6065,339145,309514,683612,0.4961074411,0.4527626782,29631,4.33%,CA,Riverside County,-2.284019801,22.2,CA,Riverside,21.9,Good,0.01351351351
6067,273768,163024,467526,0.5855674337,0.3486950458,110744,23.69%,CA,Sacramento County,-12.67697211,20.5,CA,Sacramento,19.9,Good,0.02926829268
6069,10050,6471,17572,0.5719326201,0.3682563169,3579,20.37%,CA,San Benito County,-10.83166879,0,CA,San Benito,20.1,Good,0
6071,312517,253962,598783,0.521920295,0.4241302776,58555,9.78%,CA,San Bernardino County,-5.168329276,21.7,CA,San Bernardino,21.1,Good,0.02764976959
6073,567243,386807,1011651,0.5607101659,0.3823522144,180436,17.84%,CA,San Diego County,-9.456317803,24.2,CA,San Diego,23.4,Good,0.03305785124
6075,312443,34493,365295,0.8553169356,0.09442505372,277950,76.09%,CA,San Francisco County,-40.05782046,34.4,CA,San Francisco,35.6,Good,0.03488372093
6077,89791,68316,166647,0.5388095795,0.4099443734,21475,12.89%,CA,San Joaquin County,-6.791286913,24.1,CA,San Joaquin,23.1,Good,0.04149377593
6079,63001,52672,124575,0.5057274734,0.4228135661,10329,8.29%,CA,San Luis Obispo County,-4.464741124,9.6,CA,San Luis Obispo,10.4,Good,0.08333333333
6081,219580,53731,287499,0.7637591783,0.1868910848,165849,57.69%,CA,San Mateo County,-30.34071077,35.6,CA,San Mateo,34,Good,0.04494382022
6083,100120,53740,164224,0.6096551052,0.3272359704,46380,28.24%,CA,Santa Barbara County,-15.07214351,23.1,CA,Santa Barbara,23.4,Good,0.01298701299
6085,483472,137452,659148,0.7334801896,0.2085297991,346020,52.50%,CA,Santa Clara County,-27.86331338,38.3,CA,Santa Clara,37.1,Good,0.03133159269
6087,85185,20158,113509,0.7504691258,0.1775894422,65027,57.29%,CA,Santa Cruz County,-30.86441434,18.6,CA,Santa Cruz,18.3,Good,0.01612903226
6089,20471,47587,72554,0.2821484687,0.6558838934,27116,37.37%,CA,Shasta County,19.92124365,5.2,CA,Shasta,5.2,Good,0
6091,601,1048,1804,0.3331485588,0.5809312639,447,24.78%,CA,Sierra County,13.55366889,0,CA,Sierra,7.1,Good,0
6093,7106,11212,19836,0.3582375479,0.5652349264,4106,20.70%,CA,Siskiyou County,11.20755541,0,CA,Siskiyou,5.4,Good,0
6095,97159,49595,156067,0.6225467267,0.3177801842,47564,30.48%,CA,Solano County,-16.20535045,20,CA,Solano,20.1,Good,0.005
6097,116027,37421,164060,0.7072229672,0.2280933805,78606,47.91%,CA,Sonoma County,-25.61323706,16.7,CA,Sonoma,16.6,Good,0.005988023952
6099,73939,72960,156141,0.4735399415,0.4672699675,979,0.63%,CA,Stanislaus County,-0.3332221458,20.6,CA,Stanislaus,20.5,Good,0.004854368932
6101,11831,16780,30429,0.3888067304,0.5514476322,4949,16.26%,CA,Sutter County,8.648771452,22.5,CA,Sutter,22.7,Good,0.008888888889
6103,6571,14981,22875,0.2872568306,0.6549071038,8410,36.77%,CA,Tehama County,19.51095026,0,CA,Tehama,8.9,Good,0
6105,1876,2409,4716,0.3977947413,0.5108142494,533,11.30%,CA,Trinity County,6.219369895,0,CA,Trinity,3.4,Good,0
6107,39099,50488,94571,0.4134354083,0.5338634465,11389,12.04%,CA,Tulare County,6.356390994,21.9,CA,Tulare,22.8,Good,0.04109589041
6109,8580,13486,23472,0.3655419223,0.5745569189,4906,20.90%,CA,Tuolumne County,11.11665005,0,CA,Tuolumne,4.8,Good,0
6111,170489,118764,307881,0.553749663,0.385746441,51725,16.80%,CA,Ventura County,-8.941134578,23.3,CA,Ventura,22.8,Good,0.02145922747
6113,34460,13178,50623,0.6807182506,0.2603164569,21282,42.04%,CA,Yolo County,-22.33720979,22.7,CA,Yolo,21.7,Good,0.04405286344
6115,7234,12313,21058,0.3435274005,0.5847183968,5079,24.12%,CA,Yuba County,12.99176344,11.4,CA,Yuba,12.3,Good,0.07894736842
8001,86471,73807,175125,0.4937673091,0.4214532477,12664,7.23%,CO,Adams County,-3.95063577,15.1,CO,Adams,14.9,Good,0.01324503311
8003,3168,3031,6897,0.4593301435,0.4394664347,137,1.99%,CO,Alamosa County,-1.105016938,0,CO,Alamosa,6.7,Good,0
8005,148365,109638,281658,0.5267558528,0.3892593145,38727,13.75%,CO,Arapahoe County,-7.505145289,14.3,CO,Arapahoe,14.9,Good,0.04195804196
8007,2489,4234,7290,0.3414266118,0.5807956104,1745,23.94%,CO,Archuleta County,12.97783728,0,CO,Archuleta,3.3,Good,0
8009,278,1716,2107,0.1319411486,0.8144280968,1438,68.25%,CO,Baca County,36.05817452,0,CO,Baca,2.8,Good,0
8011,581,1166,1892,0.3070824524,0.6162790698,585,30.92%,CO,Bent County,16.74298798,0,CO,Bent,5.9,Good,0
8013,124715,38766,176735,0.7056610179,0.2193453476,85949,48.63%,CO,Boulder County,-26.28715264,10.7,CO,Boulder,10.9,Good,0.01869158879
8014,19530,14272,37342,0.5230035885,0.38219699,5258,14.08%,CO,Broomfield County,-7.777646293,8.2,CO,Broomfield,8.6,Good,0.0487804878
8015,4773,5283,10999,0.4339485408,0.4803163924,510,4.64%,CO,Chaffee County,2.535799523,0,CO,Chaffee,3.5,Good,0
8017,127,905,1076,0.1180297398,0.8410780669,778,72.30%,CO,Cheyenne County,37.69379845,0,CO,Cheyenne,8.5,Good,0
8019,2585,2426,5532,0.4672812726,0.4385394071,159,2.87%,CO,Clear Creek County,-1.586509679,0,CO,Clear Creek,4,Good,0
8021,1753,1885,3970,0.4415617128,0.4748110831,132,3.32%,CO,Conejos County,1.814183617,0,CO,Conejos,3.1,Good,0
8023,1109,581,1820,0.6093406593,0.3192307692,528,29.01%,CO,Costilla County,-15.62130178,0,CO,Costilla,10.3,Good,0
8025,336,1069,1511,0.2223692919,0.7074784911,733,48.51%,CO,Crowley County,26.08540925,0,CO,Crowley,5.7,Good,0
8027,797,2059,3064,0.2601174935,0.671997389,1262,41.19%,CO,Custer County,22.09383754,0,CO,Custer,2.1,Good,0
8029,4048,11584,16661,0.2429626073,0.695276394,7536,45.23%,CO,Delta County,24.10440123,0,CO,Delta,4.5,Good,0
8031,174611,43637,232291,0.7516907672,0.1878548889,130974,56.38%,CO,Denver County,-30.00577325,16.6,CO,Denver,15.8,Good,0.04819277108
8033,227,936,1230,0.1845528455,0.7609756098,709,57.64%,CO,Dolores County,30.48151333,0,CO,Dolores,1.1,Good,0
8035,67045,100178,182918,0.3665303579,0.5476661674,33133,18.11%,CO,Douglas County,9.906830998,7.6,CO,Douglas,6.4,Good,0.1578947368
8037,12652,8153,22611,0.5595506612,0.3605767105,4499,19.90%,CO,Eagle County,-10.81230473,0,CO,Eagle,19.2,Good,0
8041,105807,176506,313273,0.3377469491,0.5634255107,70699,22.57%,CO,El Paso County,12.52138584,7.4,CO,El Paso,7.2,Good,0.02702702703
8039,3056,11536,15689,0.1947861559,0.735292243,8480,54.05%,CO,Elbert County,29.05701754,0,CO,Elbert,4.1,Good,0
8043,5275,15066,21880,0.2410877514,0.6885740402,9791,44.75%,CO,Fremont County,24.06715501,0,CO,Fremont,4,Good,0
8045,11205,13071,26328,0.4255925251,0.496467639,1866,7.09%,CO,Garfield County,3.843302027,0,CO,Garfield,15,Good,0
8047,1634,1564,3574,0.4571908226,0.4376049245,70,1.96%,CO,Gilpin County,-1.094434021,0,CO,Gilpin,2.6,Good,0
8049,3319,4467,8513,0.3898743099,0.5247268883,1148,13.49%,CO,Grand County,7.372206525,0,CO,Grand,4.7,Good,0
8051,5068,3250,9299,0.5450048392,0.3494999462,1818,19.55%,CO,Gunnison County,-10.92810772,0,CO,Gunnison,4.3,Good,0
8053,197,339,589,0.3344651952,0.5755517827,142,24.11%,CO,Hinsdale County,13.24626866,0,CO,Hinsdale,1.7,Good,0
8055,1631,1875,3772,0.4323966066,0.4970837752,244,6.47%,CO,Huerfano County,3.479749002,0,CO,Huerfano,4.8,Good,0
8057,171,628,862,0.1983758701,0.7285382831,457,53.02%,CO,Jackson County,28.59824781,0,CO,Jackson,3,Good,0
8059,151885,130233,309529,0.490697156,0.4207457136,21652,7%,CO,Jefferson County,-3.837401371,6.4,CO,Jefferson,6.2,Good,0.03125
8061,91,726,853,0.1066822978,0.8511137163,635,74.44%,CO,Kiowa County,38.86168911,0,CO,Kiowa,2.7,Good,0
8063,526,2894,3613,0.1455853861,0.8009964019,2368,65.54%,CO,Kit Carson County,34.61988304,0,CO,Kit Carson,9,Good,0
8067,15300,12471,30722,0.4980144522,0.4059306035,2829,9.21%,CO,La Plata County,-5.0934428,0,CO,La Plata,3.5,Good,0
8065,1600,1264,3175,0.5039370079,0.3981102362,336,10.58%,CO,Lake County,-5.865921788,0,CO,Lake,15,Good,0
8069,92170,82624,193897,0.4753554722,0.4261231479,9546,4.92%,CO,Larimer County,-2.730642928,4.8,CO,Larimer,5.4,Good,0.125
8071,2614,3656,6693,0.3905572987,0.5462423427,1042,15.57%,CO,Las Animas County,8.309409888,0,CO,Las Animas,3.2,Good,0
8073,399,1873,2402,0.1661115737,0.7797668609,1474,61.37%,CO,Lincoln County,32.43838028,0,CO,Lincoln,5.4,Good,0
8075,1843,7272,9702,0.1899608328,0.7495361781,5429,55.96%,CO,Logan County,29.78058146,0,CO,Logan,5.7,Good,0
8077,20958,48129,74876,0.2799027726,0.6427827341,27171,36.29%,CO,Mesa County,19.66433627,3.1,CO,Mesa,4.1,Good,0.3225806452
8079,237,344,652,0.3634969325,0.527607362,107,16.41%,CO,Mineral County,9.208261618,0,CO,Mineral,1.1,Good,0
8081,874,5293,6510,0.1342549923,0.8130568356,4419,67.88%,CO,Moffat County,35.82779309,0,CO,Moffat,5.6,Good,0
8083,3920,7771,12706,0.3085156619,0.6116008185,3851,30.31%,CO,Montezuma County,16.46993414,0,CO,Montezuma,2.3,Good,0
8085,5438,14303,21070,0.258092074,0.6788324632,8865,42.07%,CO,Montrose County,22.45326984,0,CO,Montrose,7.3,Good,0
8087,3128,8104,11888,0.2631224764,0.6816958277,4976,41.86%,CO,Morgan County,22.15099715,0,CO,Morgan,12.6,Good,0
8089,1719,2988,5038,0.3412068281,0.593092497,1269,25.19%,CO,Otero County,13.47992352,0,CO,Otero,4.1,Good,0
8091,1690,1337,3287,0.5141466383,0.4067538789,353,10.74%,CO,Ouray County,-5.830855633,0,CO,Ouray,2.9,Good,0
8093,3351,6053,10245,0.3270863836,0.5908247926,2702,26.37%,CO,Park County,14.36622714,0,CO,Park,3.4,Good,0
8095,436,1791,2332,0.1869639794,0.7680102916,1355,58.10%,CO,Phillips County,30.4220925,0,CO,Phillips,12.2,Good,0
8097,7239,2522,10387,0.6969288534,0.2428035044,4717,45.41%,CO,Pitkin County,-24.16248335,0,CO,Pitkin,12.2,Good,0
8099,1173,3508,4978,0.2356368019,0.704700683,2335,46.91%,CO,Prowers County,24.94125187,0,CO,Prowers,12.5,Good,0
8101,27945,27746,60112,0.4648822199,0.4615717328,199,0.33%,CO,Pueblo County,-0.1786644162,2.7,CO,Pueblo,4,Good,0.4814814815
8103,433,2782,3436,0.1260186263,0.8096623981,2349,68.36%,CO,Rio Blanco County,36.5318818,0,CO,Rio Blanco,6.8,Good,0
8105,1985,3060,5488,0.3616982507,0.5575801749,1075,19.59%,CO,Rio Grande County,10.65411298,0,CO,Rio Grande,7,Good,0
8107,7487,5149,13772,0.5436392681,0.373874528,2338,16.98%,CO,Routt County,-9.251345362,0,CO,Routt,3.5,Good,0
8109,1345,1109,2707,0.4968599926,0.409678611,236,8.72%,CO,Saguache County,-4.808475958,0,CO,Saguache,11,Good,0
8111,265,215,506,0.523715415,0.4249011858,50,9.88%,CO,San Juan County,-5.208333333,0,CO,San Juan,3.2,Good,0
8113,2960,1030,4311,0.6866156344,0.2389236836,1930,44.77%,CO,San Miguel County,-24.18546366,0,CO,San Miguel,8.4,Good,0
8115,267,1015,1364,0.1957478006,0.7441348974,748,54.84%,CO,Sedgwick County,29.17316693,0,CO,Sedgwick,3.2,Good,0
8117,9502,5064,16061,0.5916194508,0.3152979267,4438,27.63%,CO,Summit County,-15.23410682,0,CO,Summit,11.9,Good,0
8119,3547,9580,14203,0.2497359713,0.6745053862,6033,42.48%,CO,Teller County,22.97935553,0,CO,Teller,2.4,Good,0
8121,289,2284,2708,0.1067208272,0.8434268833,1995,73.67%,CO,Washington County,38.76797513,0,CO,Washington,2.5,Good,0
8123,45869,75882,133790,0.3428432618,0.5671724344,30013,22.43%,CO,Weld County,12.32556611,8.6,CO,Weld,8.5,Good,0.01162790698
8125,701,3755,4664,0.1503001715,0.805102916,3054,65.48%,CO,Yuma County,34.26840215,0,CO,Yuma,10.9,Good,0
9001,238723,155457,410279,0.5818552741,0.378905574,83266,20.29%,CT,Fairfield County,-10.56192602,21.3,CT,,,Good,1
9003,233789,147912,399219,0.5856159151,0.3705034079,85877,21.51%,CT,Hartford County,-11.24925007,16,CT,,,Good,1
9005,39836,53376,97434,0.4088511197,0.5478169838,13540,13.90%,CT,Litchfield County,7.263013346,7.8,CT,,,Good,1
9007,45306,38847,88402,0.5124997172,0.4394357594,6459,7.31%,CT,Middlesex County,-3.837652847,8.1,CT,,,Good,1
9009,203601,158373,375909,0.5416231056,0.4213067524,45228,12.03%,CT,New Haven County,-6.247410035,12.6,CT,,,Good,1
9011,62951,54574,124527,0.5055208911,0.4382503393,8377,6.73%,CT,New London County,-3.56392257,7.8,CT,,,Good,1
9013,38450,33989,77069,0.4989035799,0.4410203843,4461,5.79%,CT,Tolland County,-3.079142451,6.5,CT,,,Good,1
9015,21776,25738,50703,0.4294814902,0.5076228231,3962,7.81%,CT,Windham County,4.16929747,5.3,CT,,,Good,1
11001,260223,11553,280272,0.9284659188,0.04122067135,248670,88.72%,DC,District of Columbia,-45.74907277,14.1,DC,,,Good,1
10001,33347,36989,74253,0.4490996997,0.498148223,3642,4.90%,DE,Kent County,2.589001365,5.1,DE,,,Good,1
10003,162905,85507,261468,0.6230399131,0.3270266342,77398,29.60%,DE,New Castle County,-15.57855498,11.4,DE,,,Good,1
10005,39329,62607,105814,0.371680496,0.5916702894,23278,22%,DE,Sussex County,11.41794852,7.1,DE,,,Good,1
12001,75370,46584,127827,0.5896250401,0.36443005,28786,22.52%,FL,Alachua County,-11.80199091,10.7,FL,Alachua,10.7,Good,0
12003,2112,10294,12634,0.1671679595,0.8147854994,8182,64.76%,FL,Baker County,32.97597936,0,FL,Baker,1,Good,0
12005,21689,62010,87151,0.2488669092,0.7115236773,40321,46.27%,FL,Bay County,24.08690665,5.3,FL,Bay,4.9,Good,0.07547169811
12007,2924,8913,12098,0.2416928418,0.7367333444,5989,49.50%,FL,Bradford County,25.29779505,0,FL,Bradford,2.5,Good,0
12009,119525,181620,314337,0.3802447691,0.5777875338,62095,19.75%,FL,Brevard County,10.30981753,8.6,FL,Brevard,8.7,Good,0.01162790698
12011,546956,258521,822837,0.664719744,0.3141825173,288435,35.05%,FL,Broward County,-17.90460808,33.5,FL,Broward,31.5,Good,0.05970149254
12013,1236,4647,6067,0.2037250701,0.765946926,3411,56.22%,FL,Calhoun County,28.99031107,0,FL,Calhoun,2.7,Good,0
12015,33421,60196,96323,0.3469680139,0.6249390073,26775,27.80%,FL,Charlotte County,14.30028734,12,FL,Charlotte,9.7,Good,0.1916666667
12017,22765,54377,79590,0.2860283955,0.6832139716,31612,39.72%,FL,Citrus County,20.48948692,5.9,FL,Citrus,4.8,Good,0.186440678
12019,27768,74898,106363,0.2610682286,0.7041734438,47130,44.31%,FL,Clay County,22.95307112,7.6,FL,Clay,6.6,Good,0.1315789474
12021,60941,105297,170505,0.3574147386,0.6175596024,44356,26.01%,FL,Collier County,13.34111334,23.2,FL,Collier,22.9,Good,0.01293103448
12023,7599,20359,28696,0.2648104265,0.7094717034,12760,44.47%,FL,Columbia County,22.8199442,3.5,FL,Columbia,3.4,Good,0.02857142857
12027,3761,6744,10761,0.3495028343,0.6267075551,2983,27.72%,FL,DeSoto County,14.19800095,0,FL,DeSoto,17.6,Good,0
12029,1270,5822,7202,0.1763399056,0.8083865593,4552,63.20%,FL,Dixie County,32.09249859,0,FL,Dixie,2.7,Good,0
12031,203627,210061,428734,0.4749495025,0.4899564765,6434,1.50%,FL,Duval County,0.777639187,9.8,FL,Duval,9.5,Good,0.0306122449
12033,57114,88370,151609,0.3767190602,0.5828809635,31256,20.62%,FL,Escambia County,10.74207473,4.6,FL,Escambia,5.6,Good,0.2173913043
12035,21985,33804,57413,0.3829272116,0.5887865118,11819,20.59%,FL,Flagler County,10.59258994,9.8,FL,Flagler,13.4,Good,0.3673469388
12037,1738,4119,6003,0.2895219057,0.6861569215,2381,39.66%,FL,Franklin County,20.32610551,0,FL,Franklin,3.2,Good,0
12039,14994,6721,22079,0.6791068436,0.3044069025,8273,37.47%,FL,Gadsden County,-19.04904444,0,FL,Gadsden,6.6,Good,0
12041,1457,6740,8418,0.173081492,0.8006652412,5283,62.76%,FL,Gilchrist County,32.22520434,0,FL,Gilchrist,3,Good,0
12043,1271,2996,4355,0.2918484501,0.6879448909,1725,39.61%,FL,Glades County,20.21326459,0,FL,Glades,14.7,Good,0
12045,1715,5320,7279,0.235609287,0.7308696249,3605,49.53%,FL,Gulf County,25.62189055,0,FL,Gulf,3.2,Good,0
12047,1899,3439,5451,0.3483764447,0.6308934141,1540,28.25%,FL,Hamilton County,14.42487823,0,FL,Hamilton,3.7,Good,0
12049,2147,5238,7577,0.2833575294,0.6913026264,3091,40.79%,FL,Hardee County,20.92755586,0,FL,Hardee,20.8,Good,0
12051,4610,6192,11106,0.4150909418,0.5575364668,1582,14.24%,FL,Hendry County,7.322718015,0,FL,Hendry,24.9,Good,0
12053,31818,59029,93878,0.3389292486,0.6287841667,27211,28.99%,FL,Hernando County,14.9762788,6.9,FL,Hernando,6.5,Good,0.05797101449
12055,14901,29509,45589,0.3268551624,0.6472833359,14608,32.04%,FL,Highlands County,16.44674623,9.7,FL,Highlands,10.9,Good,0.1237113402
12057,306422,265928,595072,0.5149326468,0.4468837384,40494,6.80%,FL,Hillsborough County,-3.537520748,16.4,FL,Hillsborough,15.5,Good,0.05487804878
12059,852,7476,8506,0.1001645897,0.8789090054,6624,77.87%,FL,Holmes County,39.76945245,0,FL,Holmes,2.6,Good,0
12061,28997,48564,79897,0.3629297721,0.6078325845,19567,24.49%,FL,Indian River County,12.61394257,8.6,FL,Indian River,10.4,Good,0.2093023256
12063,6383,14231,20997,0.3039958089,0.67776349,7848,37.38%,FL,Jackson County,19.03560687,0,FL,Jackson,2.8,Good,0
12065,3537,3930,7641,0.4628975265,0.514330585,393,5.14%,FL,Jefferson County,2.631578947,0,FL,Jefferson,2.3,Good,0
12067,515,2795,3375,0.1525925926,0.8281481481,2280,67.56%,FL,Lafayette County,34.44108761,0,FL,Lafayette,8.2,Good,0
12069,62597,101888,169898,0.3684387103,0.5997009971,39291,23.13%,FL,Lake County,11.94364228,7.8,FL,Lake,8.5,Good,0.08974358974
12071,124725,191141,325797,0.3828304128,0.5866874158,66416,20.39%,FL,Lee County,10.51331894,16,FL,Lee,15.1,Good,0.05625
12073,91936,53777,151925,0.6051406944,0.3539707092,38159,25.12%,FL,Leon County,-13.09389004,7.2,FL,Leon,6.5,Good,0.09722222222
12075,5091,13758,19367,0.2628698301,0.7103836423,8667,44.75%,FL,Levy County,22.99060958,0,FL,Levy,3.2,Good,0
12077,651,2542,3295,0.1975720789,0.7714719272,1891,57.39%,FL,Liberty County,29.61165049,0,FL,Liberty,3.4,Good,0
12079,3526,4849,8503,0.4146771728,0.5702693167,1323,15.56%,FL,Madison County,7.898507463,0,FL,Madison,4.1,Good,0
12081,71066,101681,178521,0.3980820184,0.5695744478,30615,17.15%,FL,Manatee County,8.861224797,11.9,FL,Manatee,12.7,Good,0.06722689076
12083,61958,107710,174485,0.3550906955,0.6173023469,45752,26.22%,FL,Marion County,13.48280171,7.2,FL,Marion,7.6,Good,0.05555555556
12085,30158,53182,85741,0.3517337097,0.6202633513,23024,26.85%,FL,Martin County,13.81329494,9.9,FL,Martin,9.8,Good,0.0101010101
12086,623006,333666,978670,0.6365843441,0.3409382121,289340,29.56%,FL,Miami-Dade County,-15.12221535,52.7,FL,Miami-Dade,51.3,Good,0.0265654649
12087,18949,21885,42434,0.446552293,0.5157420936,2936,6.92%,FL,Monroe County,3.595043346,15.1,FL,Monroe,17.4,Good,0.1523178808
12089,10849,34221,46537,0.2331263296,0.7353503664,23372,50.22%,FL,Nassau County,25.92855558,3.4,FL,Nassau,2.6,Good,0.2352941176
12091,23711,71788,100657,0.2355623553,0.7131943134,48077,47.76%,FL,Okaloosa County,25.17146776,6.3,FL,Okaloosa,6.6,Good,0.04761904762
12093,3953,9342,13632,0.2899794601,0.6852992958,5389,39.53%,FL,Okeechobee County,20.26701768,0,FL,Okeechobee,12.1,Good,0
12095,329579,195091,545800,0.603845731,0.3574404544,134488,24.64%,FL,Orange County,-12.816437,20,FL,Orange,19,Good,0.05
12097,85287,50252,139981,0.6092755445,0.3589915774,35035,25.03%,FL,Osceola County,-12.92432436,21.3,FL,Osceola,19.9,Good,0.06572769953
12099,371411,270762,657235,0.5651114137,0.4119713649,100649,15.31%,FL,Palm Beach County,-7.836595435,24.2,FL,Palm Beach,22.6,Good,0.06611570248
